HB tick=296186 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-2.710 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1086 fail=0 vofa=firewater rx=584 txdrop=0
HB tick=296448 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-2.710 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1087 fail=0 vofa=firewater rx=584 txdrop=0
BNO tick=296745 run=0 y=-2.710 yr=0.000 q0=0.99854 q1=0.04736 q2=0.01257 q3=0.02356 who=0x85 addr=0x4A paddr=0x4A st=6 pwho=0xF8 sfa=0x00 sla=0x00 shc=0 ch=3 rid=0x08 len=41 txch=2 txlen=21 wfail=0 scl=1 sda=1 rst=1 int=0 iok=1089 if=0 rx=584 txd=0
HB tick=296746 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-2.710 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1088 fail=0 vofa=firewater rx=584 txdrop=0
STAT tick=296945 run=0 ts=0.000000 as=0.000000 ta=0.000000 aa=0.000000 se=0.000000 so=0.000000 ae=0.000000 ao=0.000000 pwm=0 pc=0 hd=0 y=-2.710066 p=-1.310923 r=5.463127 yr=0.000127 ax=0 ay=0 az=0 gx=0 gy=0 gz=0 who=0x85 addr=0x4A icm_ok=1089 icm_fail=0 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 skp=0.600000 ski=0.012000 skd=0.000000 akp=1.500000 aki=0.000000 akd=0.120000 ok=1089 fail=0 rx=590 txdrop=0
HB tick=296958 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-2.710 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1089 fail=0 vofa=firewater rx=590 txdrop=0
HB tick=297244 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-2.710 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1090 fail=0 vofa=firewater rx=590 txdrop=0
HB tick=297458 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-2.710 yr=0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1091 fail=0 vofa=firewater rx=590 txdrop=0
HB tick=297709 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-2.710 yr=0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1092 fail=0 vofa=firewater rx=590 txdrop=0
BNO tick=297994 run=0 y=-2.710 yr=-0.000 q0=0.99854 q1=0.04742 q2=0.01257 q3=0.02356 who=0x85 addr=0x4A paddr=0x4A st=6 pwho=0xF8 sfa=0x00 sla=0x00 shc=0 ch=3 rid=0x08 len=125 txch=2 txlen=21 wfail=0 scl=1 sda=1 rst=1 int=0 iok=1094 if=0 rx=590 txd=0
HB tick=297995 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-2.710 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1093 fail=0 vofa=firewater rx=590 txdrop=0
HB tick=298289 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-2.709 yr=0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1094 fail=0 vofa=firewater rx=590 txdrop=0
HB tick=298498 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-2.709 yr=0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1095 fail=0 vofa=firewater rx=590 txdrop=0
HB tick=298748 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-2.709 yr=0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1096 fail=0 vofa=firewater rx=590 txdrop=0
OK STOP
BNO tick=299034 run=0 y=-2.709 yr=0.001 q0=0.99854 q1=0.04742 q2=0.01233 q3=0.02356 who=0x85 addr=0x4A paddr=0x4A st=6 pwho=0xF8 sfa=0x00 sla=0x00 shc=0 ch=3 rid=0x08 len=125 txch=2 txlen=21 wfail=0 scl=1 sda=1 rst=1 int=0 iok=1098 if=0 rx=596 txd=0
HB tick=299034 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-2.709 yr=0.001 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1097 fail=0 vofa=firewater rx=596 txdrop=0
HB tick=299307 run=0 ts=0.000 as=0.000 ta=0.000 aa=0.000 se=0.000 so=0.000 ae=0.000 ao=0.000 pwm=0 pc=0 hd=0 y=-2.709 yr=-0.000 L=0 R=0 OL=0 OR=0 el=0 er=0 ed=0 dl=0 dr=0 cl=0 cr=0 ok=1098 fail=0 vofa=firewater rx=596 txdrop=0
OK MODE
OK STOP
OK CAL
OK TS
OK SKP
OK SKI
OK SKD
OK AKP
OK AKI
OK AKD
OK PWM_MAX
STAT tick=923065 exp_id=6 t_ms=0 run=0 ts=18.000000 skp=10.000000 ski=0.250000 skd=0.000000 kp=0.500000 ki=0.004000 kd=0.000000 st=0.000000 lt=0.000000 rt=0.000000 la=0.000000 ra=0.000000 lse=0.000000 rse=0.000000 lso=0.000000 rso=0.000000 lp=1.500000 lpr=1.500000 le=0.000000 li=0.000000 lout=0.000000 diff=0.000000 y=0.000000 yr=0.000000 el=16 er=0 ed=16 L=0 R=0 pwm_max=60 miss=0 lost=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=704 txdrop=0
OK EXP_STREAM
TRK tick=923264 exp_id=6 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=CMD #EXP=RUN,7,5000!
1.500 lpr=1.500 y=0.000 el=16 er=0 ed=16 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=718 txdrop=0
OK EXP_START
TRK tick=923849 exp_id=7 t_ms=299 run=1 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=1.800 lt=2.108 rt=1.492 lp=0.500 lpr=0.500 y=0.113 el=0 er=0 ed=0 L=32 R=23 s1=0 s2=0 s3=0 s4=0 s5=1 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=928779 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=928976 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=929173 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=929370 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=929567 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=929764 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=929961 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=930158 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=930355 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=930552 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=930749 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=930946 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=931143 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=931339 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=931536 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=931733 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=931930 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=932127 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=932324 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=932521 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
TRK tick=932718 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=734 txdrop=0
OK EXP_STOP
TRK tick=932915 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=746 txdrop=0
TRK tick=933112 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=746 txdrop=0
TRK tick=933309 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=746 txdrop=0
TRK tick=933506 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=746 txdrop=0
TRK tick=933703 exp_id=7 t_ms=0 run=0 ts=18.000 kp=0.500 ki=0.004 kd=0.000 st=0.000 lt=0.000 rt=0.000 lp=-1.500 lpr=-1.500 y=9.091 el=0 er=17 ed=-17 L=0 R=0 s1=0 s2=0 s3=0 s4=0 s5=0 s6=0 s7=0 s8=0 rx=746 txdrop=0
OK EXP_STREAM
OK STOP
